,Long,Lat,Timestamp_AK,v,u
3829,-157.23,58.45,6/9/22 12:00,3.442674374,0.155490798
3830,-156.98,58.45,6/9/22 12:00,2.922856784,0.257184261
3831,-156.73,58.45,6/9/22 12:00,2.623546451,0.4112863
3832,-156.48,58.45,6/9/22 12:00,2.519300231,0.651463353
3833,-156.23,58.45,6/9/22 12:00,2.382189949,0.898581938
3834,-155.98,58.45,6/9/22 12:00,1.909724879,1.11376947
3835,-157.23,58.95,6/9/22 13:00,1.849650786,-0.413367856
3836,-156.98,58.95,6/9/22 13:00,2.30161999,0.032972735
3837,-156.73,58.95,6/9/22 13:00,2.499864495,0.4841724
3838,-156.48,58.95,6/9/22 13:00,2.367348114,1.205744787
3839,-156.23,58.95,6/9/22 13:00,1.794877349,1.965842683
3840,-155.98,58.95,6/9/22 13:00,0.77149751,2.217473265
3841,-157.23,58.7,6/9/22 13:00,3.101665554,0.179092011
3842,-156.98,58.7,6/9/22 13:00,2.806242368,0.326946671
3843,-156.73,58.7,6/9/22 13:00,2.647576088,0.49354347
3844,-156.48,58.7,6/9/22 13:00,2.545450131,0.938495755
3845,-156.23,58.7,6/9/22 13:00,2.278650483,1.648614611
3846,-155.98,58.7,6/9/22 13:00,1.738337026,2.136257326
3847,-157.23,58.45,6/9/22 13:00,3.211919183,0.192628001
3848,-156.98,58.45,6/9/22 13:00,2.798821451,0.186727698
3849,-156.73,58.45,6/9/22 13:00,2.573366915,0.360960184
3850,-156.48,58.45,6/9/22 13:00,2.469474072,0.738579595
3851,-156.23,58.45,6/9/22 13:00,2.311867923,1.1043984
3852,-155.98,58.45,6/9/22 13:00,1.855304818,1.391777879
3853,-157.23,58.95,6/9/22 14:00,3.756826541,0.555323116
3854,-156.98,58.95,6/9/22 14:00,4.068151692,0.775716799
3855,-156.73,58.95,6/9/22 14:00,4.087234051,0.903788088
3856,-156.48,58.95,6/9/22 14:00,3.822908043,1.352211139
3857,-156.23,58.95,6/9/22 14:00,3.136296501,2.030051866
3858,-155.98,58.95,6/9/22 14:00,1.991354969,2.337561791
3859,-157.23,58.7,6/9/22 14:00,4.641329212,1.152642057
3860,-156.98,58.7,6/9/22 14:00,4.140240604,1.002010784
3861,-156.73,58.7,6/9/22 14:00,3.791457489,0.858668122
3862,-156.48,58.7,6/9/22 14:00,3.578017771,1.268565663
3863,-156.23,58.7,6/9/22 14:00,3.142657288,2.126886256
3864,-155.98,58.7,6/9/22 14:00,2.362400836,2.681514766
3865,-157.23,58.45,6/9/22 14:00,4.640269081,1.203662327
3866,-156.98,58.45,6/9/22 14:00,3.87061394,0.934677911
3867,-156.73,58.45,6/9/22 14:00,3.416877852,0.844437978
3868,-156.48,58.45,6/9/22 14:00,3.323232943,1.294596413
3869,-156.23,58.45,6/9/22 14:00,3.301323568,1.940853163
3870,-155.98,58.45,6/9/22 14:00,2.809069384,2.293483055
3871,-157.23,58.95,6/9/22 15:00,3.70488012,0.588295399
3872,-156.98,58.95,6/9/22 15:00,3.87061394,0.736844212
3873,-156.73,58.95,6/9/22 15:00,3.773081884,0.751421432
3874,-156.48,58.95,6/9/22 15:00,3.399915755,1.069343657
3875,-156.23,58.95,6/9/22 15:00,2.681500282,1.786404047
3876,-155.98,58.95,6/9/22 15:00,1.655293427,2.519429964
3877,-157.23,58.7,6/9/22 15:00,4.401739595,0.944743134
3878,-156.98,58.7,6/9/22 15:00,3.884749021,0.986739411
3879,-156.73,58.7,6/9/22 15:00,3.486846501,0.969385578
3880,-156.48,58.7,6/9/22 15:00,3.167393679,1.264053666
3881,-156.23,58.7,6/9/22 15:00,2.663478054,1.921763947
3882,-155.98,58.7,6/9/22 15:00,1.901950584,2.458344471
3883,-157.23,58.45,6/9/22 15:00,4.235299021,1.003399091
3884,-156.98,58.45,6/9/22 15:00,3.638798618,0.977021264
3885,-156.73,58.45,6/9/22 15:00,3.27976757,1.130082074
3886,-156.48,58.45,6/9/22 15:00,3.114033749,1.505271949
3887,-156.23,58.45,6/9/22 15:00,2.934164848,1.833606474
3888,-155.98,58.45,6/9/22 15:00,2.29207881,1.983543593
3889,-157.23,58.95,6/9/22 16:00,3.962845342,0.297445154
3890,-156.98,58.95,6/9/22 16:00,3.933868426,0.617102763
3891,-156.73,58.95,6/9/22 16:00,3.804532438,1.101968864
3892,-156.48,58.95,6/9/22 16:00,3.557521904,1.698593651
3893,-156.23,58.95,6/9/22 16:00,2.969149173,2.116126879
3894,-155.98,58.95,6/9/22 16:00,1.886755373,2.241074478
3895,-157.23,58.7,6/9/22 16:00,4.221870694,1.020752924
3896,-156.98,58.7,6/9/22 16:00,3.733857035,0.795847245
3897,-156.73,58.7,6/9/22 16:00,3.420058245,0.965914811
3898,-156.48,58.7,6/9/22 16:00,3.180468628,1.501801182
3899,-156.23,58.7,6/9/22 16:00,2.721078507,2.026234023
3900,-155.98,58.7,6/9/22 16:00,1.848237278,2.225108952
3901,-157.23,58.45,6/9/22 16:00,3.817960765,1.391083726
3902,-156.98,58.45,6/9/22 16:00,3.397088739,0.919406538
3903,-156.73,58.45,6/9/22 16:00,3.00978753,0.986739411
3904,-156.48,58.45,6/9/22 16:00,2.705883296,1.513601788
3905,-156.23,58.45,6/9/22 16:00,2.381836572,1.95161254
3906,-155.98,58.45,6/9/22 16:00,1.653173165,2.059900459
3907,-157.23,58.95,6/9/22 17:00,3.900650987,0.848602898
3908,-156.98,58.95,6/9/22 17:00,3.767781229,1.107175014
3909,-156.73,58.95,6/9/22 17:00,3.49886132,1.389695419
3910,-156.48,58.95,6/9/22 17:00,3.070921753,1.623625091
3911,-156.23,58.95,6/9/22 17:00,2.422121552,1.661456448
3912,-155.98,58.95,6/9/22 17:00,1.462349577,1.552474375
3913,-157.23,58.7,6/9/22 17:00,3.899590856,1.713517948
3914,-156.98,58.7,6/9/22 17:00,3.638091864,1.374424046
3915,-156.73,58.7,6/9/22 17:00,3.396735362,1.395248646
3916,-156.48,58.7,6/9/22 17:00,3.073395392,1.751696381
3917,-156.23,58.7,6/9/22 17:00,2.50763879,2.020680796
3918,-155.98,58.7,6/9/22 17:00,1.588505171,1.936688243
3919,-157.23,58.45,6/9/22 17:00,3.327826844,2.126886256
3920,-156.98,58.45,6/9/22 17:00,3.208385412,1.464316902
3921,-156.73,58.45,6/9/22 17:00,2.974449828,1.378241889
3922,-156.48,58.45,6/9/22 17:00,2.65323012,1.771826827
3923,-156.23,58.45,6/9/22 17:00,2.232358094,2.073436449
3924,-155.98,58.45,6/9/22 17:00,1.384253256,1.993608816
3925,-157.23,58.95,6/9/22 18:00,3.400622509,1.083920877
3926,-156.98,58.95,6/9/22 18:00,2.86172256,1.225528157
3927,-156.73,58.95,6/9/22 18:00,2.486436169,1.442451072
3928,-156.48,58.95,6/9/22 18:00,2.15355502,1.696511191
3929,-156.23,58.95,6/9/22 18:00,1.657413689,1.474382125
3930,-155.98,58.95,6/9/22 18:00,0.829451341,0.538663436
3931,-157.23,58.7,6/9/22 18:00,3.194957086,2.435784487
3932,-156.98,58.7,6/9/22 18:00,2.770904667,1.878032287
3933,-156.73,58.7,6/9/22 18:00,2.477601743,1.660762294
3934,-156.48,58.7,6/9/22 18:00,2.242252651,1.827359094
3935,-156.23,58.7,6/9/22 18:00,1.855658195,1.807575724
3936,-155.98,58.7,6/9/22 18:00,1.09130371,1.1772845
3937,-157.23,58.45,6/9/22 18:00,2.809776138,3.084817851
3938,-156.98,58.45,6/9/22 18:00,2.670898971,2.222679415
3939,-156.73,58.45,6/9/22 18:00,2.446504566,1.84124216
3940,-156.48,58.45,6/9/22 18:00,2.172990756,1.972784216
3941,-156.23,58.45,6/9/22 18:00,1.812546199,2.043240779
3942,-155.98,58.45,6/9/22 18:00,1.008966865,1.585793735
3943,-157.23,58.95,6/9/22 19:00,1.980046905,1.194291257
3944,-156.98,58.95,6/9/22 19:00,1.579317369,1.444533532
3945,-156.73,58.95,6/9/22 19:00,1.381779617,1.527831932
3946,-156.48,58.95,6/9/22 19:00,1.08776994,1.380671426
3947,-156.23,58.95,6/9/22 19:00,0.618131885,0.769469419
3948,-155.98,58.95,6/9/22 19:00,0.106441966,-0.199221553
3949,-157.23,58.7,6/9/22 19:00,2.213275736,2.727675963
3950,-156.98,58.7,6/9/22 19:00,1.702645947,2.279599988
3951,-156.73,58.7,6/9/22 19:00,1.408282893,2.004368193
3952,-156.48,58.7,6/9/22 19:00,1.214985665,1.83499478
3953,-156.23,58.7,6/9/22 19:00,0.928043528,1.367482513
3954,-155.98,58.7,6/9/22 19:00,0.441796754,0.444952737
3955,-157.23,58.45,6/9/22 19:00,1.849297409,3.586343632
3956,-156.98,58.45,6/9/22 19:00,1.486379214,2.927245045
3957,-156.73,58.45,6/9/22 19:00,1.311457591,2.573226847
3958,-156.48,58.45,6/9/22 19:00,1.229474123,2.384764218
3959,-156.23,58.45,6/9/22 19:00,1.078582137,1.90996334
3960,-155.98,58.45,6/9/22 19:00,0.470066916,1.002357861
3961,-157.23,58.95,6/9/22 20:00,1.821380625,1.611130331
3962,-156.98,58.95,6/9/22 20:00,1.025575585,1.623972168
3963,-156.73,58.95,6/9/22 20:00,0.400451644,1.101621787
3964,-156.48,58.95,6/9/22 20:00,-0.187214334,0.287032854
3965,-156.23,58.95,6/9/22 20:00,-0.664626683,-0.439051529
3966,-155.98,58.95,6/9/22 20:00,-0.819052439,-0.606689558
3967,-157.23,58.7,6/9/22 20:00,1.581437631,2.785290689
3968,-156.98,58.7,6/9/22 20:00,1.0545525,2.810280209
3969,-156.73,58.7,6/9/22 20:00,0.548163236,2.461121084
3970,-156.48,58.7,6/9/22 20:00,0.136125636,1.800287114
3971,-156.23,58.7,6/9/22 20:00,-0.265310654,0.880533951
3972,-155.98,58.7,6/9/22 20:00,-0.504900271,0.007636139
3973,-157.23,58.45,6/9/22 20:00,1.005433095,3.124731668
3974,-156.98,58.45,6/9/22 20:00,0.559824678,3.102518761
3975,-156.73,58.45,6/9/22 20:00,0.30609998,3.204559301
3976,-156.48,58.45,6/9/22 20:00,0.259454214,2.922385972
3977,-156.23,58.45,6/9/22 20:00,0.36652745,2.007491883
3978,-155.98,58.45,6/9/22 20:00,0.228357037,0.797929705
3979,-157.23,58.95,6/9/22 21:00,1.995242117,1.516725478
3980,-156.98,58.95,6/9/22 21:00,1.272586119,1.165136817
3981,-156.73,58.95,6/9/22 21:00,0.56194494,0.539704666
3982,-156.48,58.95,6/9/22 21:00,0.020924728,-0.037483828
3983,-156.23,58.95,6/9/22 21:00,-0.26107013,-0.368594966
3984,-155.98,58.95,6/9/22 21:00,-0.271318064,-0.24954767
3985,-157.23,58.7,6/9/22 21:00,1.729855978,2.419818961
3986,-156.98,58.7,6/9/22 21:00,0.937231331,2.366022078
3987,-156.73,58.7,6/9/22 21:00,0.00890991,1.937729473
3988,-156.48,58.7,6/9/22 21:00,-0.617274162,1.418502782
3989,-156.23,58.7,6/9/22 21:00,-0.848736108,0.870815805
3990,-155.98,58.7,6/9/22 21:00,-0.711272449,0.404344767
3991,-157.23,58.45,6/9/22 21:00,1.053845746,2.539213334
3992,-156.98,58.45,6/9/22 21:00,0.290198015,2.613140663
3993,-156.73,58.45,6/9/22 21:00,-0.339519828,2.701645213
3994,-156.48,58.45,6/9/22 21:00,-0.596778295,2.555873014
3995,-156.23,58.45,6/9/22 21:00,-0.363549465,2.039075859
3996,-155.98,58.45,6/9/22 21:00,-0.096043064,1.273424736
3997,-157.23,58.95,6/9/22 22:00,2.230591209,1.761067451
3998,-156.98,58.95,6/9/22 22:00,1.800178004,1.413643709
3999,-156.73,58.95,6/9/22 22:00,1.388847157,0.845479208
4000,-156.48,58.95,6/9/22 22:00,1.028049224,0.279744244
4001,-156.23,58.95,6/9/22 22:00,0.748881381,-0.119393921
4002,-155.98,58.95,6/9/22 22:00,0.545689597,-0.26412489
4003,-157.23,58.7,6/9/22 22:00,1.905484355,2.153264082
4004,-156.98,58.7,6/9/22 22:00,1.17894121,1.86310799
4005,-156.73,58.7,6/9/22 22:00,0.510705273,1.384142192
4006,-156.48,58.7,6/9/22 22:00,0.073577904,0.977021264
4007,-156.23,58.7,6/9/22 22:00,-0.076960705,0.609467076
4008,-155.98,58.7,6/9/22 22:00,0.013857188,0.294668541
4009,-157.23,58.45,6/9/22 22:00,1.511822359,2.208102195
4010,-156.98,58.45,6/9/22 22:00,0.610357591,1.935647013
4011,-156.73,58.45,6/9/22 22:00,-0.152583386,1.787792354
4012,-156.48,58.45,6/9/22 22:00,-0.557906824,1.657985681
4013,-156.23,58.45,6/9/22 22:00,-0.511614435,1.407049252
4014,-155.98,58.45,6/9/22 22:00,-0.288986915,1.012076008
4015,-157.23,58.95,6/9/22 23:00,2.11327004,2.178600679
4016,-156.98,58.95,6/9/22 23:00,1.803711774,1.88497382
4017,-156.73,58.95,6/9/22 23:00,1.527370948,1.364705899
4018,-156.48,58.95,6/9/22 23:00,1.284600938,0.708731002
4019,-156.23,58.95,6/9/22 23:00,1.119927248,0.054838565
4020,-155.98,58.95,6/9/22 23:00,1.0545525,-0.415797392
4021,-157.23,58.7,6/9/22 23:00,2.188539344,2.380252221
4022,-156.98,58.7,6/9/22 23:00,1.559174879,2.058165076
4023,-156.73,58.7,6/9/22 23:00,1.112152954,1.618418941
4024,-156.48,58.7,6/9/22 23:00,0.939351593,1.1772845
4025,-156.23,58.7,6/9/22 23:00,0.938291462,0.615714456
4026,-155.98,58.7,6/9/22 23:00,0.953486674,0.087116695
4027,-157.23,58.45,6/9/22 23:00,2.180411673,2.273352608
4028,-156.98,58.45,6/9/22 23:00,1.355276341,1.853389844
4029,-156.73,58.45,6/9/22 23:00,0.789873115,1.573646052
4030,-156.48,58.45,6/9/22 23:00,0.631913589,1.363664669
4031,-156.23,58.45,6/9/22 23:00,0.730859154,1.101968864
4032,-155.98,58.45,6/9/22 23:00,0.777151543,0.715672536
4033,-157.23,58.95,6/10/22 0:00,1.865906129,2.320555035
4034,-156.98,58.95,6/10/22 0:00,1.601580121,2.117168109
4035,-156.73,58.95,6/10/22 0:00,1.442560464,1.691652118
4036,-156.48,58.95,6/10/22 0:00,1.400155222,1.073855654
4037,-156.23,58.95,6/10/22 0:00,1.378599224,0.437664127
4038,-155.98,58.95,6/10/22 0:00,1.353862833,0.001041682
4039,-157.23,58.7,6/10/22 0:00,2.386430473,2.485763527
4040,-156.98,58.7,6/10/22 0:00,1.729149224,2.190401285
4041,-156.73,58.7,6/10/22 0:00,1.313224476,1.839853854
4042,-156.48,58.7,6/10/22 0:00,1.191309405,1.494512572
4043,-156.23,58.7,6/10/22 0:00,1.218166059,1.014158467
4044,-155.98,58.7,6/10/22 0:00,1.173287178,0.51332684
4045,-157.23,58.45,6/10/22 0:00,2.721078507,2.392052828
4046,-156.98,58.45,6/10/22 0:00,1.86343249,2.040464166
4047,-156.73,58.45,6/10/22 0:00,1.320645393,1.8599843
4048,-156.48,58.45,6/10/22 0:00,1.167279768,1.723930248
4049,-156.23,58.45,6/10/22 0:00,1.177174325,1.468828899
4050,-155.98,58.45,6/10/22 0:00,1.081409153,1.026653227
4051,-157.23,58.95,6/10/22 1:00,1.889582389,2.351444858
4052,-156.98,58.95,6/10/22 1:00,1.67861631,2.173741605
4053,-156.73,58.95,6/10/22 1:00,1.551753962,1.846795387
4054,-156.48,58.95,6/10/22 1:00,1.534085111,1.454598755
4055,-156.23,58.95,6/10/22 1:00,1.467650232,1.117240237
4056,-155.98,58.95,6/10/22 1:00,1.370118175,0.864568425
4057,-157.23,58.7,6/10/22 1:00,2.529548165,2.471533384
4058,-156.98,58.7,6/10/22 1:00,1.916439042,2.177212372
4059,-156.73,58.7,6/10/22 1:00,1.502634556,1.8912212
4060,-156.48,58.7,6/10/22 1:00,1.300149526,1.752043457
4061,-156.23,58.7,6/10/22 1:00,1.180001341,1.604882951
4062,-155.98,58.7,6/10/22 1:00,1.005786472,1.360888056
4063,-157.23,58.45,6/10/22 1:00,2.819670695,2.415306964
4064,-156.98,58.45,6/10/22 1:00,1.990648215,2.111614882
4065,-156.73,58.45,6/10/22 1:00,1.423124728,1.98076698
4066,-156.48,58.45,6/10/22 1:00,1.166926391,1.989790973
4067,-156.23,58.45,6/10/22 1:00,1.061266663,1.949183003
4068,-155.98,58.45,6/10/22 1:00,0.913908448,1.706576414
4069,-157.23,58.95,6/10/22 2:00,1.173640555,2.761689476
4070,-156.98,58.95,6/10/22 2:00,1.217459305,2.455914934
4071,-156.73,58.95,6/10/22 2:00,1.271879365,2.196301589
4072,-156.48,58.95,6/10/22 2:00,1.335840605,1.965842683
4073,-156.23,58.95,6/10/22 2:00,1.290961724,1.704493954
4074,-155.98,58.95,6/10/22 2:00,1.208624879,1.345616683
4075,-157.23,58.7,6/10/22 2:00,1.792757087,2.516306274
4076,-156.98,58.7,6/10/22 2:00,1.43231253,2.189360055
4077,-156.73,58.7,6/10/22 2:00,1.177527702,2.039422936
4078,-156.48,58.7,6/10/22 2:00,1.042184305,2.035952169
4079,-156.23,58.7,6/10/22 2:00,0.940765101,1.89746858
4080,-155.98,58.7,6/10/22 2:00,0.853127601,1.506313179
4081,-157.23,58.45,6/10/22 2:00,2.132352399,2.469450924
4082,-156.98,58.45,6/10/22 2:00,1.434786169,2.059553383
4083,-156.73,58.45,6/10/22 2:00,0.939351593,1.899203963
4084,-156.48,58.45,6/10/22 2:00,0.795527147,1.905104267
4085,-156.23,58.45,6/10/22 2:00,0.834751996,1.758637914
4086,-155.98,58.45,6/10/22 2:00,0.890232188,1.402190179
4087,-157.23,58.95,6/10/22 3:00,1.02734247,2.367410384
4088,-156.98,58.95,6/10/22 3:00,1.345381784,2.204284352
4089,-156.73,58.95,6/10/22 3:00,1.507228458,2.035258016
4090,-156.48,58.95,6/10/22 3:00,1.495567016,1.885667973
4091,-156.23,58.95,6/10/22 3:00,1.33053995,1.742325311
4092,-155.98,58.95,6/10/22 3:00,1.212158649,1.558374678
4093,-157.23,58.7,6/10/22 3:00,1.57083632,2.115085649
4094,-156.98,58.7,6/10/22 3:00,1.422417974,1.836383087
4095,-156.73,58.7,6/10/22 3:00,1.304036673,1.687834274
4096,-156.48,58.7,6/10/22 3:00,1.165159506,1.683669354
4097,-156.23,58.7,6/10/22 3:00,0.971508901,1.622236785
4098,-155.98,58.7,6/10/22 3:00,0.830158095,1.406008022
4099,-157.23,58.45,6/10/22 3:00,1.802298266,1.775297594
4100,-156.98,58.45,6/10/22 3:00,1.328773065,1.491735959
4101,-156.73,58.45,6/10/22 3:00,0.999779063,1.422320626
4102,-156.48,58.45,6/10/22 3:00,0.882104516,1.487571039
4103,-156.23,58.45,6/10/22 3:00,0.851007339,1.440368612
4104,-155.98,58.45,6/10/22 3:00,0.832631734,1.220669083
4105,-157.23,58.95,6/10/22 4:00,0.759129315,1.771132674
4106,-156.98,58.95,6/10/22 4:00,1.411463286,1.810699414
4107,-156.73,58.95,6/10/22 4:00,1.73904378,1.741631157
4108,-156.48,58.95,6/10/22 4:00,1.737983649,1.648267535
4109,-156.23,58.95,6/10/22 4:00,1.479311673,1.621542631
4110,-155.98,58.95,6/10/22 4:00,1.281067167,1.622583861
4111,-157.23,58.7,6/10/22 4:00,1.457755675,1.592388191
4112,-156.98,58.7,6/10/22 4:00,1.413936925,1.506660255
4113,-156.73,58.7,6/10/22 4:00,1.305803559,1.486182732
4114,-156.48,58.7,6/10/22 4:00,1.070807843,1.580240508
4115,-156.23,58.7,6/10/22 4:00,0.746407742,1.637161081
4116,-155.98,58.7,6/10/22 4:00,0.513532289,1.507354409
4117,-157.23,58.45,6/10/22 4:00,1.782155776,1.413643709
4118,-156.98,58.45,6/10/22 4:00,1.346795292,1.367829589
4119,-156.73,58.45,6/10/22 4:00,0.967975131,1.463622749
4120,-156.48,58.45,6/10/22 4:00,0.736513186,1.622236785
4121,-156.23,58.45,6/10/22 4:00,0.602936674,1.612518638
4122,-155.98,58.45,6/10/22 4:00,0.520599829,1.381018502
4123,-157.23,58.95,6/10/22 5:00,0.954900182,1.545185765
4124,-156.98,58.95,6/10/22 5:00,1.656000181,1.713517948
4125,-156.73,58.95,6/10/22 5:00,1.990294838,1.702064418
4126,-156.48,58.95,6/10/22 5:00,2.003369788,1.646185075
4127,-156.23,58.95,6/10/22 5:00,1.756005877,1.641673078
4128,-155.98,58.95,6/10/22 5:00,1.568362681,1.670480441
4129,-157.23,58.7,6/10/22 5:00,1.846470393,1.685057661
4130,-156.98,58.7,6/10/22 5:00,1.768374072,1.684016431
4131,-156.73,58.7,6/10/22 5:00,1.609354415,1.637855235
4132,-156.48,58.7,6/10/22 5:00,1.345381784,1.645490921
4133,-156.23,58.7,6/10/22 5:00,1.00719998,1.660068141
4134,-155.98,58.7,6/10/22 5:00,0.738280071,1.600370955
4135,-157.23,58.45,6/10/22 5:00,1.975453004,1.673951208
4136,-156.98,58.45,6/10/22 5:00,1.560588387,1.595511881
4137,-156.73,58.45,6/10/22 5:00,1.164452752,1.595164805
4138,-156.48,58.45,6/10/22 5:00,0.894826089,1.660068141
4139,-156.23,58.45,6/10/22 5:00,0.712836926,1.655209068
4140,-155.98,58.45,6/10/22 5:00,0.571132742,1.552474375
4141,-157.23,58.95,6/10/22 6:00,0.702235615,1.596553111
4142,-156.98,58.95,6/10/22 6:00,1.363404012,1.87143783
4143,-156.73,58.95,6/10/22 6:00,1.678262933,1.936341167
4144,-156.48,58.95,6/10/22 6:00,1.674375786,1.9120458
4145,-156.23,58.95,6/10/22 6:00,1.44185371,1.86206676
4146,-155.98,58.95,6/10/22 6:00,1.283894184,1.83603601
4147,-157.23,58.7,6/10/22 6:00,1.60051999,2.112309036
4148,-156.98,58.7,6/10/22 6:00,1.557407994,2.099120122
4149,-156.73,58.7,6/10/22 6:00,1.424184859,2.019639566
4150,-156.48,58.7,6/10/22 6:00,1.212158649,1.955430383
4151,-156.23,58.7,6/10/22 6:00,0.942178609,1.884626743
4152,-155.98,58.7,6/10/22 6:00,0.748528004,1.743713617
4153,-157.23,58.45,6/10/22 6:00,1.717841159,2.268840612
4154,-156.98,58.45,6/10/22 6:00,1.414643679,2.059900459
4155,-156.73,58.45,6/10/22 6:00,1.132295444,1.839853854
4156,-156.48,58.45,6/10/22 6:00,0.981403458,1.737466237
4157,-156.23,58.45,6/10/22 6:00,0.889172057,1.680892741
4158,-155.98,58.45,6/10/22 6:00,0.809308851,1.570869438
4159,-157.23,58.95,6/10/22 7:00,0.137892521,1.327915773
4160,-156.98,58.95,6/10/22 7:00,0.837579012,1.703799801
4161,-156.73,58.95,6/10/22 7:00,1.279653659,2.052264773
4162,-156.48,58.95,6/10/22 7:00,1.442913841,2.401423898
4163,-156.23,58.95,6/10/22 7:00,1.301563034,2.572185617
4164,-155.98,58.95,6/10/22 7:00,1.11851374,2.521512424
4165,-157.23,58.7,6/10/22 7:00,0.807188589,2.031440173
4166,-156.98,58.7,6/10/22 7:00,0.98705749,2.054000156
4167,-156.73,58.7,6/10/22 7:00,1.04395119,2.144587166
4168,-156.48,58.7,6/10/22 7:00,0.898006482,2.309101505
4169,-156.23,58.7,6/10/22 7:00,0.579613791,2.427107571
4170,-155.98,58.7,6/10/22 7:00,0.30609998,2.334785178
4171,-157.23,58.45,6/10/22 7:00,0.769377248,2.449667554
4172,-156.98,58.45,6/10/22 7:00,0.708596402,2.312919348
4173,-156.73,58.45,6/10/22 7:00,0.635800736,2.192136669
4174,-156.48,58.45,6/10/22 7:00,0.569365857,2.230315102
4175,-156.23,58.45,6/10/22 7:00,0.486675635,2.288276905
4176,-155.98,58.45,6/10/22 7:00,0.401511775,2.248363088
4177,-157.23,58.95,6/10/22 8:00,-0.937433739,1.079408881
4178,-156.98,58.95,6/10/22 8:00,-0.267784294,1.545532842
4179,-156.73,58.95,6/10/22 8:00,0.253446805,1.99638543
4180,-156.48,58.95,6/10/22 8:00,0.572899627,2.334785178
4181,-156.23,58.95,6/10/22 8:00,0.592335363,2.467021387
4182,-155.98,58.95,6/10/22 8:00,0.539328811,2.532618877
4183,-157.23,58.7,6/10/22 8:00,-0.148696239,1.764191141
4184,-156.98,58.7,6/10/22 8:00,0.127644587,2.014433416
4185,-156.73,58.7,6/10/22 8:00,0.2919649,2.356651008
4186,-156.48,58.7,6/10/22 8:00,0.233657692,2.59891052
4187,-156.23,58.7,6/10/22 8:00,0.011383549,2.64055972
4188,-155.98,58.7,6/10/22 8:00,-0.255416098,2.475004151
4189,-157.23,58.45,6/10/22 8:00,-0.117245685,2.123068412
4190,-156.98,58.45,6/10/22 8:00,-0.069539788,2.202896045
4191,-156.73,58.45,6/10/22 8:00,-0.075900574,2.298342128
4192,-156.48,58.45,6/10/22 8:00,-0.128553749,2.380599298
4193,-156.23,58.45,6/10/22 8:00,-0.241281017,2.343462095
4194,-155.98,58.45,6/10/22 8:00,-0.462141652,2.235868328
4195,-157.23,58.95,6/10/22 9:00,-1.865401783,0.56018219
4196,-156.98,58.95,6/10/22 9:00,-1.18479765,0.960014508
4197,-156.73,58.95,6/10/22 9:00,-0.616214031,1.399760642
4198,-156.48,58.95,6/10/22 9:00,-0.214070987,1.855125227
4199,-156.23,58.95,6/10/22 9:00,-0.044803397,2.195607435
4200,-155.98,58.95,6/10/22 9:00,0.058029315,2.391705751
4201,-157.23,58.7,6/10/22 9:00,-0.88760758,1.208174323
4202,-156.98,58.7,6/10/22 9:00,-0.668160453,1.373729892
4203,-156.73,58.7,6/10/22 9:00,-0.45295385,1.691305041
4204,-156.48,58.7,6/10/22 9:00,-0.366023104,2.044282009
4205,-156.23,58.7,6/10/22 9:00,-0.35471504,2.321596265
4206,-155.98,58.7,6/10/22 9:00,-0.392879757,2.366369154
4207,-157.23,58.45,6/10/22 9:00,-0.685475926,1.488612269
4208,-156.98,58.45,6/10/22 9:00,-0.74661015,1.495900879
4209,-156.73,58.45,6/10/22 9:00,-0.819052439,1.579546355
4210,-156.48,58.45,6/10/22 9:00,-0.822939586,1.764191141
4211,-156.23,58.45,6/10/22 9:00,-0.777707328,1.928011327
4212,-155.98,58.45,6/10/22 9:00,-0.775587066,1.98701436
4213,-157.23,58.95,6/10/22 10:00,-2.043150422,0.230459358
4214,-156.98,58.95,6/10/22 10:00,-1.521565946,0.639315669
4215,-156.73,58.95,6/10/22 10:00,-1.131084344,1.031512301
4216,-156.48,58.95,6/10/22 10:00,-0.825413225,1.437244922
4217,-156.23,58.95,6/10/22 10:00,-0.651198356,1.794386811
4218,-155.98,58.95,6/10/22 10:00,-0.590064132,2.092872742
4219,-157.23,58.7,6/10/22 10:00,-0.900682529,0.886434255
4220,-156.98,58.7,6/10/22 10:00,-0.882660301,0.948560978
4221,-156.73,58.7,6/10/22 10:00,-0.852269878,1.158889437
4222,-156.48,58.7,6/10/22 10:00,-0.824706471,1.457722445
4223,-156.23,58.7,6/10/22 10:00,-0.719753497,1.778074207
4224,-155.98,58.7,6/10/22 10:00,-0.630702489,1.93599409
4225,-157.23,58.45,6/10/22 10:00,-0.556846693,1.13251161
4226,-156.98,58.45,6/10/22 10:00,-0.898562267,0.931207145
4227,-156.73,58.45,6/10/22 10:00,-1.232503547,0.855544432
4228,-156.48,58.45,6/10/22 10:00,-1.384455664,0.998192941
4229,-156.23,58.45,6/10/22 10:00,-1.304945835,1.26891274
4230,-155.98,58.45,6/10/22 10:00,-1.116949263,1.449739682
4231,-157.23,58.95,6/10/22 11:00,-1.604256168,0.187074775
4232,-156.98,58.95,6/10/22 11:00,-1.395410352,0.579618483
4233,-156.73,58.95,6/10/22 11:00,-1.332509243,0.932942528
4234,-156.48,58.95,6/10/22 11:00,-1.295051279,1.278630886
4235,-156.23,58.95,6/10/22 11:00,-1.229323154,1.572257745
4236,-155.98,58.95,6/10/22 11:00,-1.230736662,1.881155977
